화재	전기적 요인	발화	2019년 8월 30일 금요일 23시 47분경 충청북도 충주시에 위치한 접착제 원료 등 생산공장에서 <e1>전기적 요인</e1>에 의한 <e2>발화</e2>로 추정되는 화재가 발생하였다.
폭발	과잉 메탄올	발열 분해폭발	회수메탄올에 미량 함유되어 있던 <e1>과잉 메탄올</e1>이 정류탑의 운전정지 중 탑 내에서 국부적으로 고농도로 농축되어 <e2>발열 분해폭발</e2>을 일으킨 것으로 추정되었다.
폭발	국부적으로 고농도로 농축	발열 분해폭발	회수메탄올에 미량 함유되어 있던 과잉 메탄올이 정류탑의 운전정지 중 탑 내에서 <e1>국부적으로 고농도로 농축</e1>되어 <e2>발열 분해폭발</e2>을 일으킨 것으로 추정되었다.
화재	용접작업 불티	화재가 발생	(Ecstasy)”호에서 <e1>용접작업 불티</e1>로 인한 <e2>화재가 발생</e2>했다.
화재	방화	발화	<e2>발화</e2>원인은 사실상 <e1>방화</e1>로 인한 것으로 판정되었으며, 발화장소는 이 건물의 남동쪽에 위치해 있는 계단에서 발화되었고 2층 계단실에 있는 문을 통해서 홀 안으로 확산되었다.
화재	전원 접속 불량	발화	냉각팬 측 <e1>전원 접속 불량</e1>으로 인한 <e2>발화</e2>
화재	기계적 에너지	발화	냉각팬의 <e1>기계적 에너지</e1>에 의한 <e2>발화</e2>
화재	고온 분위기	자연 발화	건조부 <e1>고온 분위기</e1>에 의한 <e2>자연 발화</e2>
화재	전기적 결함	발화	냉각팬의 <e1>전기적 결함</e1>으로 인해 <e2>발화</e2>한 후 전선 피복재 및 주변 분진으로 확산되었으며, 공기 유동에따라 배기구쪽으로 확산된 것으로 판단됨.
화재	유증기가 혼재	발화	건조부의 <e1>유증기가 혼재</e1>한 과열 분위기에서 <e2>발화</e2>하여 확산되었을 가능성이 있으나 이 경우 발화된 물
화재	과열	발화	건조부의 유증기가 혼재한 <e1>과열</e1> 분위기에서 <e2>발화</e2>하여 확산되었을 가능성이 있으나 이 경우 발화된 물
화재	마찰열	발화	<e1>마찰열</e1> 및 스파크와 같은 원인에 의한 <e2>발화</e2> 가능성은 낮은 것으로 판단됨.
화재	스파크	발화	마찰열 및 <e1>스파크</e1>와 같은 원인에 의한 <e2>발화</e2> 가능성은 낮은 것으로 판단됨.
화재	불티	화재가 발생	년 8월 13일 용접작업 도중에 <e1>불티</e1>로 인한 <e2>화재가 발생</e2>하여 20억원에 이르는 재산피해가 발생하였다.
화재	불티	가연물에 착화	용접 및 용단 작업 시에 발생하는 <e1>불티</e1>는 일정거리를 비산한 후 <e2>가연물에 착화</e2>하는 경우가 있다.
화재	고온 금속 조각	화재	용접 또는 용단된 <e1>고온 금속 조각</e1>은 가연성 물질 저장용기에서와 같이 주변의 인화성 혼합증기 또는저장용기 안의 가연성 물질과 접촉하여 <e2>화재</e2> 및 폭발을 발생시킨다.
화재	인화성 혼합증기	화재	용접 또는 용단된 고온 금속 조각은 가연성 물질 저장용기에서와 같이 주변의 <e1>인화성 혼합증기</e1> 또는저장용기 안의 가연성 물질과 접촉하여 <e2>화재</e2> 및 폭발을 발생시킨다.
화재	가연성 물질과 접촉	화재	용접 또는 용단된 고온 금속 조각은 가연성 물질 저장용기에서와 같이 주변의 인화성 혼합증기 또는저장용기 안의 <e1>가연성 물질과 접촉</e1>하여 <e2>화재</e2> 및 폭발을 발생시킨다.
폭발	고온 금속 조각	폭발을 발생	용접 또는 용단된 <e1>고온 금속 조각</e1>은 가연성 물질 저장용기에서와 같이 주변의 인화성 혼합증기 또는저장용기 안의 가연성 물질과 접촉하여 화재 및 <e2>폭발을 발생</e2>시킨다.
폭발	인화성 혼합증기	폭발을 발생	용접 또는 용단된 고온 금속 조각은 가연성 물질 저장용기에서와 같이 주변의 <e1>인화성 혼합증기</e1> 또는저장용기 안의 가연성 물질과 접촉하여 화재 및 <e2>폭발을 발생</e2>시킨다.
폭발	가연성 물질과 접촉	폭발을 발생	용접 또는 용단된 고온 금속 조각은 가연성 물질 저장용기에서와 같이 주변의 인화성 혼합증기 또는저장용기 안의 <e1>가연성 물질과 접촉</e1>하여 화재 및 <e2>폭발을 발생</e2>시킨다.
화재	노후된 전선의 합선	발화	현장 조사 결과 2지구의 <e2>발화</e2>의 원인은 범진 홈패션 점포 통로바닥 및 천장 트레이에 설치된 전선에서 배전반 방향으로 다수의 단락흔이 식별됨에 따라, <e1>노후된 전선의 합선</e1>으로 순간적으로 발생한 고온의 아크열이전선피복 및 분진 등의 가연물에 착화한 것으로 추정된다.
화재	노후된 전선의 합선	가연물에 착화	현장 조사 결과 2지구의 발화의 원인은 범진 홈패션 점포 통로바닥 및 천장 트레이에 설치된 전선에서 배전반 방향으로 다수의 단락흔이 식별됨에 따라, <e1>노후된 전선의 합선</e1>으로 순간적으로 발생한 고온의 아크열이전선피복 및 분진 등의 <e2>가연물에 착화</e2>한 것으로 추정된다.
화재	고온의 아크열	발화	현장 조사 결과 2지구의 <e2>발화</e2>의 원인은 범진 홈패션 점포 통로바닥 및 천장 트레이에 설치된 전선에서 배전반 방향으로 다수의 단락흔이 식별됨에 따라, 노후된 전선의 합선으로 순간적으로 발생한 <e1>고온의 아크열</e1>이전선피복 및 분진 등의 가연물에 착화한 것으로 추정된다.
화재	고온의 아크열	가연물에 착화	현장 조사 결과 2지구의 발화의 원인은 범진 홈패션 점포 통로바닥 및 천장 트레이에 설치된 전선에서 배전반 방향으로 다수의 단락흔이 식별됨에 따라, 노후된 전선의 합선으로 순간적으로 발생한 <e1>고온의 아크열</e1>이전선피복 및 분진 등의 <e2>가연물에 착화</e2>한 것으로 추정된다.
화재	방화	사고가 발생	던 노래방 내부 룸에 <e1>방화</e1>를 하여 8명이 사망하고 12명이 중경상을 당하는 <e2>사고가 발생</e2>
화재	라이터	연소 확대	화재원인은 지하1층 노래방 업주가 화장지를 룸의 소파 위에 풀어놓고 <e1>라이터</e1>를 이용하여 방화1)한 것으로보고되고 있으며, 노래방 내부를 태우고 중앙계단을 통하여 지상층으로 <e2>연소 확대</e2>되었다.
화재	방화	연소 확대	화재원인은 지하1층 노래방 업주가 화장지를 룸의 소파 위에 풀어놓고 라이터를 이용하여 <e1>방화</e1>1)한 것으로보고되고 있으며, 노래방 내부를 태우고 중앙계단을 통하여 지상층으로 <e2>연소 확대</e2>되었다.
화재	불티	발화	곳은 화재발생 직전까지 쌓인 화약을 청소하지않았으며, 일본인 관광객 중 마지막 사격자가 사격을 가하자 사격 중에 발생된 <e1>불티</e1>가 바닥에 누적된 화약에 떨어지면서 <e2>발화</e2>되었었다.
화재	화약	발화	곳은 화재발생 직전까지 쌓인 화약을 청소하지않았으며, 일본인 관광객 중 마지막 사격자가 사격을 가하자 사격 중에 발생된 불티가 바닥에 누적된 <e1>화약</e1>에 떨어지면서 <e2>발화</e2>되었었다.
화재	쇠솥의 과열	가연물에 착화	화재는 장기 투숙객이 객실에서 밥을 짓기 위해 휴대용 가스버너에 쇠솥을 올려두고 잠깐 잠든 사이 <e1>쇠솥의 과열</e1>에 의한 복사열로 장판 및 주변 <e2>가연물에 착화</e2>되어 발생한 것으로 조사되었다.
화재	복사열	가연물에 착화	화재는 장기 투숙객이 객실에서 밥을 짓기 위해 휴대용 가스버너에 쇠솥을 올려두고 잠깐 잠든 사이 쇠솥의 과열에 의한 <e1>복사열</e1>로 장판 및 주변 <e2>가연물에 착화</e2>되어 발생한 것으로 조사되었다.
화재	실화	발화	<e2>발화</e2>지점의 소실상태가 심하고, 인화 및 연소물질이 발견되지 않았으며, 평소 노숙자들이 드나들었던 점으로 보아 <e1>실화</e1>로 추정되고 있다.
폭발	파열이 발생	폭발	의 P4363에서 <e1>파열이 발생</e1>하여 농도 90%의 에탄·프로판·부탄가스가 거대한 구름형태로 누출되었으며, 20~30초 후 가스가 점화되어 대규모 <e2>폭발</e2>과 화재가 발생하였다.
폭발	가스가 거대한 구름형태로 누출	폭발	의 P4363에서 파열이 발생하여 농도 90%의 에탄·프로판·부탄<e1>가스가 거대한 구름형태로 누출</e1>되었으며, 20~30초 후 가스가 점화되어 대규모 <e2>폭발</e2>과 화재가 발생하였다.
폭발	가스가 점화	폭발	의 P4363에서 파열이 발생하여 농도 90%의 에탄·프로판·부탄가스가 거대한 구름형태로 누출되었으며, 20~30초 후 <e1>가스가 점화</e1>되어 대규모 <e2>폭발</e2>과 화재가 발생하였다.
화재	파열이 발생	화재가 발생	의 P4363에서 <e1>파열이 발생</e1>하여 농도 90%의 에탄·프로판·부탄가스가 거대한 구름형태로 누출되었으며, 20~30초 후 가스가 점화되어 대규모 폭발과 <e2>화재가 발생</e2>하였다.
화재	가스가 거대한 구름형태로 누출	화재가 발생	의 P4363에서 파열이 발생하여 농도 90%의 에탄·프로판·부탄<e1>가스가 거대한 구름형태로 누출</e1>되었으며, 20~30초 후 가스가 점화되어 대규모 폭발과 <e2>화재가 발생</e2>하였다.
화재	가스가 점화	화재가 발생	의 P4363에서 파열이 발생하여 농도 90%의 에탄·프로판·부탄가스가 거대한 구름형태로 누출되었으며, 20~30초 후 <e1>가스가 점화</e1>되어 대규모 폭발과 <e2>화재가 발생</e2>하였다.
화재	히터의 결함	발화	화재조사 결과, 화재는 <e1>히터의 결함</e1>으로 발생한 과열로 인해 <e2>발화</e2>한것으로 밝혀졌다.
화재	과열	발화	화재조사 결과, 화재는 히터의 결함으로 발생한 <e1>과열</e1>로 인해 <e2>발화</e2>한것으로 밝혀졌다.
화재	송풍기가 과열	발화	『운전석 뒤쪽에 있는 뜨거운 공기를 배출하는 <e1>송풍기가 과열</e1>되어 있었으며, 유압장치에서 새어나온 오일이스며들면서 <e2>발화</e2>가 일어나고, 그로 인해 폭발적인 화재가 발생하였다.』
화재	송풍기가 과열	화재가 발생	『운전석 뒤쪽에 있는 뜨거운 공기를 배출하는 <e1>송풍기가 과열</e1>되어 있었으며, 유압장치에서 새어나온 오일이스며들면서 발화가 일어나고, 그로 인해 폭발적인 <e2>화재가 발생</e2>하였다.』
화재	새어나온 오일	발화	『운전석 뒤쪽에 있는 뜨거운 공기를 배출하는 송풍기가 과열되어 있었으며, 유압장치에서 <e1>새어나온 오일</e1>이스며들면서 <e2>발화</e2>가 일어나고, 그로 인해 폭발적인 화재가 발생하였다.』
화재	새어나온 오일	화재가 발생	『운전석 뒤쪽에 있는 뜨거운 공기를 배출하는 송풍기가 과열되어 있었으며, 유압장치에서 <e1>새어나온 오일</e1>이스며들면서 발화가 일어나고, 그로 인해 폭발적인 <e2>화재가 발생</e2>하였다.』
화재	불꽃발생장치	폴리우레탄폼을 점화	<e1>불꽃발생장치</e1>에서 뿜어져 나오는뜨거운 입자가 무대 뒤편 드럼이 위치한 반침(alcove)의 상부에 닿았고 순식간에 무대 양쪽의 <e2>폴리우레탄폼을 점화</e2>시켰다.
화재	뜨거운 입자	폴리우레탄폼을 점화	불꽃발생장치에서 뿜어져 나오는<e1>뜨거운 입자</e1>가 무대 뒤편 드럼이 위치한 반침(alcove)의 상부에 닿았고 순식간에 무대 양쪽의 <e2>폴리우레탄폼을 점화</e2>시켰다.
폭발	증기 구름	폭발	<e2>폭발</e2>의 원인이 된 <e1>증기 구름</e1>은 방유제 A 안의 912번 탱크에서 일어난 최초의 저유설비 손실로 인한 것
폭발	증기가 누출	폭발	<e2>폭발</e2>의 원인은 유조탱크에서 연료의 <e1>증기가 누출</e1>된 것이며, 이 사고로 43명이 부상을 입었으며 인접한 건물 및 시설에도 심각한 피해를 입혔다.
화재	마찰열	발화	사고 발생은 축 <e1>마찰열</e1>로 인한 구리스 <e2>발화</e2>, 헤드라이트 스위치 접점 불량으로 인한 발화, 점화플러그 불량으로 인한 미연소 혼합 가스 발화, 키박스 불량으로 인한 스타트 모터의 과열로 인한 것등이 있다.
화재	접점 불량	발화	사고 발생은 축 마찰열로 인한 구리스 발화, 헤드라이트 스위치 <e1>접점 불량</e1>으로 인한 <e2>발화</e2>, 점화플러그 불량으로 인한 미연소 혼합 가스 발화, 키박스 불량으로 인한 스타트 모터의 과열로 인한 것등이 있다.
화재	점화플러그 불량	발화	사고 발생은 축 마찰열로 인한 구리스 발화, 헤드라이트 스위치 접점 불량으로 인한 발화, <e1>점화플러그 불량</e1>으로 인한 미연소 혼합 가스 <e2>발화</e2>, 키박스 불량으로 인한 스타트 모터의 과열로 인한 것등이 있다.
화재	점화플러그 불량	발화	●발화원인 : <e1>점화플러그 불량</e1>으로 인한 미연소 혼합가스의 <e2>발화</e2>
화재	베어링이 파손	발화	현장조사의 실시 결과 이 화재의 발생 원인은 허브의 바깥쪽 <e1>베어링이 파손</e1>되었는데도 감지하지 못하고주행하였고, 축부분이 마찰에 의해 발열이 되어서 구리스가 <e2>발화</e2>된 것으로 판명되었다.
화재	마찰	발화	현장조사의 실시 결과 이 화재의 발생 원인은 허브의 바깥쪽 베어링이 파손되었는데도 감지하지 못하고주행하였고, 축부분이 <e1>마찰</e1>에 의해 발열이 되어서 구리스가 <e2>발화</e2>된 것으로 판명되었다.
화재	발열	발화	현장조사의 실시 결과 이 화재의 발생 원인은 허브의 바깥쪽 베어링이 파손되었는데도 감지하지 못하고주행하였고, 축부분이 마찰에 의해 <e1>발열</e1>이 되어서 구리스가 <e2>발화</e2>된 것으로 판명되었다.
화재	트래킹 현상	발화	관찰 및 감정 결과, 발화원인은 헤드라이트 스위치가「off」상태에서 <e2>발화</e2>하였기 때문에, 헤드라이트의 로터리식 스위치의 고정측과 회전측의 양 단자 간에서 <e1>트래킹 현상</e1>6)이 발생하여서, 시간의 경과와 함께 고정측 단자에 접속된 전기배선의 피복 및 단자를 고정한 합성수지에 착화한 것으로 판명되었다.
화재	트래킹 현상	합성수지에 착화	관찰 및 감정 결과, 발화원인은 헤드라이트 스위치가「off」상태에서 발화하였기 때문에, 헤드라이트의 로터리식 스위치의 고정측과 회전측의 양 단자 간에서 <e1>트래킹 현상</e1>6)이 발생하여서, 시간의 경과와 함께 고정측 단자에 접속된 전기배선의 피복 및 단자를 고정한 <e2>합성수지에 착화</e2>한 것으로 판명되었다.
화재	발열	우레탄 방진재에 착화	「start」에서「on」으로 되돌아가지 않아서, 시동모터에 기동전류가 흘러, 시동모터가 회전을 계속하여 모터코일에서 <e1>발열</e1>하고, <e2>우레탄 방진재에 착화</e2>되어 불이 붙은 것이다.
화재	가연성 가스	착화	목재의 인화점(약 240~270℃) 및 발화점(약 400~470℃)에 도달하여<e1>가연성 가스</e1>에 <e2>착화</e2>되면서 지속적인 연소조건이 형성된 것으로 판단된다.
화재	방화범	화재를 발생	난입한 <e1>방화범</e1>이 여러 곳에 <e2>화재를 발생</e2>시킴.
화재	전기난로 장시간사용	발화	CCTV 확인한바 건물 내부 전기난로부근에서 <e2>발화</e2>되어 건물 전체 연소 확대됨, <e1>전기난로 장시간사용</e1>에 의한 끌어들임선 단락에 의해 발생한 화재로 추정
화재	끌어들임선 단락	발화	CCTV 확인한바 건물 내부 전기난로부근에서 <e2>발화</e2>되어 건물 전체 연소 확대됨, 전기난로 장시간사용에 의한 <e1>끌어들임선 단락</e1>에 의해 발생한 화재로 추정
화재	용접 불티	화재가  시작	샌드위치패널과 문틀 형강을 용접 작업으로 접합하던 중, <e1>용접 불티</e1>와 고열에 의해 샌드위치패널내부의  스티로품  및  우레탄  폼에서  <e2>화재가  시작</e2>되었다.
화재	고열	화재가  시작	샌드위치패널과 문틀 형강을 용접 작업으로 접합하던 중, 용접 불티와 <e1>고열</e1>에 의해 샌드위치패널내부의  스티로품  및  우레탄  폼에서  <e2>화재가  시작</e2>되었다.
화재	용접 불티	발화	∙ 발화원인 : <e1>용접 불티</e1>로 인한 가연성 샌드위치패널 <e2>발화</e2>
화재	불티	발화	5일(금) 낮 12시경 지하 1층 연결통로 출입문용접작업 중 발생한 <e1>불티</e1>로 인하여 샌드위치패널벽체의 가연성 심재에서 <e2>발화</e2>되었다.
화재	전동기과열	화재발생	<e2>화재발생</e2>  원인은  공정설비의  <e1>전동기과열</e1>로  추정되어지며  공정설비가  전소되어  37억원  상당의재산피해가 발생한 사고이다.
화재	전원단자간 불완전접촉	분진류에 착화	추정되는 화재원인은 비드타워 하단부 호퍼용 전동기가 <e1>전원단자간 불완전접촉</e1>으로 과열됨에 따라불꽃방전에 기인하여 <e2>분진류에 착화</e2>된 후 비드타워 관로를 타고 건물전체로 연소 확산된 것으로 보고 있다.
화재	과열	분진류에 착화	추정되는 화재원인은 비드타워 하단부 호퍼용 전동기가 전원단자간 불완전접촉으로 <e1>과열</e1>됨에 따라불꽃방전에 기인하여 <e2>분진류에 착화</e2>된 후 비드타워 관로를 타고 건물전체로 연소 확산된 것으로 보고 있다.
화재	위험물질	발화	우지 및 스테아린산 등 <e1>위험물질</e1>이 지속적으로 누설되어 <e2>발화</e2>가 재연되었다.
화재	화학적 요인	화재가 발생	2008년 경기도 이천에서 발생한 두 차례의 물류창고 화재 이후, 2012년 8월 인천에 소재한 물류창고내에 위법하게 적재한 과황산나트륨에서 <e1>화학적 요인</e1>(자연발화)에 의한 대형<e2>화재가 발생</e2>하였다.
화재	온도가 급격히 상승	화재가 발생	결국 최고기온 34도 이상을 기록한 사고 당일, 창고 내 <e1>온도가 급격히 상승</e1>하면서 발열 반응이 일어났고과황산나트륨이 다른 물질과 접촉돼 <e2>화재가 발생</e2>했다고 경찰이 발표하였다.
화재	발열	화재가 발생	결국 최고기온 34도 이상을 기록한 사고 당일, 창고 내 온도가 급격히 상승하면서 <e1>발열</e1> 반응이 일어났고과황산나트륨이 다른 물질과 접촉돼 <e2>화재가 발생</e2>했다고 경찰이 발표하였다.
화재	과황산나트륨이 다른 물질과 접촉	화재가 발생	결국 최고기온 34도 이상을 기록한 사고 당일, 창고 내 온도가 급격히 상승하면서 발열 반응이 일어났고<e1>과황산나트륨이 다른 물질과 접촉</e1>돼 <e2>화재가 발생</e2>했다고 경찰이 발표하였다.
화재	전기적 요인	발화	팀장사무실 입구 부근에 놓여 있던 선풍기, 진공청소기, 마루청소기계(일명,돌돌이) 등이 소실된 채 식별되며, 미화원(남)에 의하면 멀티콘센트(4구)에 전원코드가 모두 꽂혀 있었다고진술하는 점 등 여러 정황으로 보아 <e1>전기적 요인</e1>에 의한 <e2>발화</e2> 가능성이 크다.
화재	담배꽁초	발화	사고의 원인은 밝혀지지 않았으나, 쓰레기 더미에서 <e2>발화</e2>가 시작된 것으로 볼 때 <e1>담배꽁초</e1>와 같이부주의로 인한 발화원 방치로 추정된다.
화재	부주의	발화	사고의 원인은 밝혀지지 않았으나, 쓰레기 더미에서 <e2>발화</e2>가 시작된 것으로 볼 때 담배꽁초와 같이<e1>부주의</e1>로 인한 발화원 방치로 추정된다.
화재	발화원 방치	발화	사고의 원인은 밝혀지지 않았으나, 쓰레기 더미에서 <e2>발화</e2>가 시작된 것으로 볼 때 담배꽁초와 같이부주의로 인한 <e1>발화원 방치</e1>로 추정된다.
화재	부주의	발화	화재의 원인은 명확히밝혀내지 못하였으나, 쓰레기 더미에서 <e2>발화</e2>한 점과 직원들의 흡연이 상시 있었던 점으로 볼 때 <e1>부주의</e1>하게버려진 담배꽁초로 추정할 뿐이다.
화재	담배꽁초	발화	화재의 원인은 명확히밝혀내지 못하였으나, 쓰레기 더미에서 <e2>발화</e2>한 점과 직원들의 흡연이 상시 있었던 점으로 볼 때 부주의하게버려진 <e1>담배꽁초</e1>로 추정할 뿐이다.
화재	설탕 분진	발화	설탕 결정들이 무빙 강철 컨베이어에서 이동 중에 막혀진 배출구 근처에서 흘러내려, <e1>설탕 분진</e1>이 구획된컨베이어 내 최소폭발농도 이상 축적되어 버렸고, 그 후에 <e2>발화</e2>되었다고 결론 내렸다.
화재	최소폭발농도 이상 축적	발화	설탕 결정들이 무빙 강철 컨베이어에서 이동 중에 막혀진 배출구 근처에서 흘러내려, 설탕 분진이 구획된컨베이어 내 <e1>최소폭발농도 이상 축적</e1>되어 버렸고, 그 후에 <e2>발화</e2>되었다고 결론 내렸다.
폭발	설탕분진을 점화	폭발이 발생	불명의 발화원이 <e1>설탕분진을 점화</e1>시켰고, 급격한 <e2>폭발이 발생</e2>하였다.
화재	가연성 기체	화재	2009년 5월 4일 0시 07분, 미국 베올리아 공장 쓰레기 재활용 처리 공정에서 생성된 <e1>가연성 기체</e1>에의해 <e2>화재</e2>·폭발 사고가 발생하였다.
폭발	가연성 기체	폭발 사고가 발생	2009년 5월 4일 0시 07분, 미국 베올리아 공장 쓰레기 재활용 처리 공정에서 생성된 <e1>가연성 기체</e1>에의해 화재·<e2>폭발 사고가 발생</e2>하였다.
화재	불꽃장치	화재가 시작	보도된 바에 따르면, 무대에 설치된 <e1>불꽃장치</e1>에서 발생한 불꽃이 주위 천정의 가연성 물질에 옮겨 붙어<e2>화재가 시작</e2>되었다
화재	불꽃	화재가 시작	보도된 바에 따르면, 무대에 설치된 불꽃장치에서 발생한 <e1>불꽃</e1>이 주위 천정의 가연성 물질에 옮겨 붙어<e2>화재가 시작</e2>되었다
화재	가연성 물질	화재가 시작	보도된 바에 따르면, 무대에 설치된 불꽃장치에서 발생한 불꽃이 주위 천정의 <e1>가연성 물질</e1>에 옮겨 붙어<e2>화재가 시작</e2>되었다
화재	석유난로	화재발생	∙ 발화원인 : 1층 식당 북서쪽에 있던 <e1>석유난로</e1> 상부 판에 미상의 요인에 의해 옷감류가 접촉되어 <e2>화재발생</e2>
화재	난로 상단에 옷감이 접촉	화재가 발생	화재원인은 미상의 요인에 의하여 <e1>난로 상단에 옷감이 접촉</e1>하여 <e2>화재가 발생</e2>한 것으로 판정하였다.
화재	방화관리가 미흡	화재가 발생	이 노인요양시설에서는 소화기, 유도등 및 간이화재경보설비도 설치돼 있어 일단 방화대책은 시행되고있었지만, 방화관리자가 선임돼 있었음에도 불구하고 소방계획 미제출로 소방용 설비 등의 점검보고도제출하지 않았다는 점에서 <e1>방화관리가 미흡</e1>해서 <e2>화재가 발생</e2>하였다고 생각되며, 수용자의 특징에 따른방화대책도 없었던 것으로 보인다.
화재	난로 근처에서 말리던 세탁물	화재가 발생	화재의 원인으로 <e1>난로 근처에서 말리던 세탁물</e1>이 타서 <e2>화재가 발생</e2>했다는 정보가 있었다.
화재	용접불티	화재가 발생	2010년  11월  15일  오후  2시경,  중국  상하이의  28층  고층아파트  리모델링  공사  중  10층  외벽부근에서 <e1>용접불티</e1>에 의한 <e2>화재가 발생</e2>하였다.
화재	미세한 금속분말	화재가 발생	승강기가 재가동되었을 때 장비의 진동으로 인해 <e1>미세한 금속분말</e1>이 공기 중으로 부유하였고, 이어순간적으로 <e2>화재가 발생</e2>하였다.
화재	불씨	분진에 착화	다수의 목격자가 공기 중에 떠있는 불씨를 보았고, 이 <e1>불씨</e1>가부유된 <e2>분진에 착화</e2>되어 화재가 발생하였다고 진술하였다.
화재	불씨	화재가 발생	다수의 목격자가 공기 중에 떠있는 불씨를 보았고, 이 <e1>불씨</e1>가부유된 분진에 착화되어 <e2>화재가 발생</e2>하였다고 진술하였다.
폭발	가연성 금속분진	폭발	2011년 미국 테네시주의 금속분말을 제조하는 공장에서 <e1>가연성 금속분진</e1>과 관련하여 3차례의 <e2>폭발</e2> 및화재사고가 발생하였다.
화재	가연성 금속분진	화재사고가 발생	2011년 미국 테네시주의 금속분말을 제조하는 공장에서 <e1>가연성 금속분진</e1>과 관련하여 3차례의 폭발 및<e2>화재사고가 발생</e2>하였다.
화재	전기관계	발화	발화장소가 14구획 내 북쪽으로 확인되어 이 범위를 기준으로 원인조사가 이뤄졌고, 발화원인으로는박스 내 상품에서의 발화, 방화, 검품기기 등을 포함한 <e1>전기관계</e1>에 의한 <e2>발화</e2>를 고려하였다.
화재	옷과 니트릴장갑에 t-BuLi이 튀면서	불꽃이 발생	연구원이 주사기를 이용하여 용기에 들어있는 t-BuLi을 채취하던 중 연구원의<e1>옷과 니트릴장갑에 t-BuLi이 튀면서</e1> <e2>불꽃이 발생</e2>함
화재	장갑과 스웨터에 t-BuLi이 튀면서	화재가 발생	합성섬유 재질의 스웨터를 입은 연구원이 실험복을 착용하지 않은 상태에서 공기접촉 시 자연 발화하는 성질을 가진 t-BuLi을 주사기로 채취하던 중 <e1>장갑과 스웨터에 t-BuLi이 튀면서</e1> <e2>화재가 발생</e2>함
폭발	가스가 누출	가스용기가 폭발	-질소가스를 찾기 위하여 10리터의 혼합가스(수소 27%, 공기 73%) 용기를 옮기려고시도하던 중<e1>가스가 누출</e1>되면서 원인 모를 점화원에 의하여 <e2>가스용기가 폭발</e2>함
화재	스파크(Spark)가 발생	화재	대학원생(석사과정) 2명이 나노섬유를 만드는 실험 중 나노섬유를 메탄올(Methanol)에 침지시킨 후 이를 걷어내는 과정에서 메탄올(Methanol) 용기와 주사기 사이에 형성된 고전압(10~20㎸) 부위에서 <e1>스파크(Spark)가 발생</e1>하여 <e2>화재</e2>로 이어짐.
화재	스파크	화재 발생	따라서 메탄올에 침지된 나노섬유를 걷어낼 때 고전압이 형성된 부위와 접촉이 되면 스파크가 발생하게되는데, 화재가 발생했을 당시 실험기기의 부스내에서 메탄올의 연소범위가 형성되어 <e1>스파크</e1>에 의한 <e2>화재 발생</e2>
폭발	수소가스누출	폭발사고 발생	5g을 10㎖정도 부피의 수소저장장치에서 측정하던 중 미세한 <e1>수소가스누출</e1>에 의하여 <e2>폭발사고 발생</e2>
폭발	수소가스 누출	폭발	ㅇ 수소저장장치에 보관되어 있는 <e1>수소가스 누출</e1>에 의한 <e2>폭발</e2>
화재	작업 미숙	화재	ㅇ마그네슘(이하 Mg)를 이용해 경량합금에 관한 연구를 하는 실험을 수행하던 중 담당 연구원(금속공학과 석사과정 1학기)의 <e1>작업 미숙</e1>에 의한 Mg 용융액 누출에 의한 소규모 <e2>화재</e2> 및 연구원 화상 재해가 발생.
화재	Mg 용융액 누출	화재	ㅇ마그네슘(이하 Mg)를 이용해 경량합금에 관한 연구를 하는 실험을 수행하던 중 담당 연구원(금속공학과 석사과정 1학기)의 작업 미숙에 의한 <e1>Mg 용융액 누출</e1>에 의한 소규모 <e2>화재</e2> 및 연구원 화상 재해가 발생.
화재	미숙한 용융액 처리	화재 발생	-이 과정에서 실험자의 <e1>미숙한 용융액 처리</e1>로 인하여 1차<e2>화재 발생</e2>
화재	아연분말	발화	아연과 수산화나트륨을 이용한 “구리로부터 금제법”실험을 실시한 후 실험실을 정리정돈하는 과정에서 소량의 아연분말을 휴지통에 버려, <e1>아연분말</e1>과 공기의 혼합물이 <e2>발화</e2>.
